ZIGZAG1
posix_time: time in seconds since the 1970 epoch.
x_mocap: x position in m from the ASTA mocap frame.
y_mocap: y position in m from the ASTA mocap frame.
z_mocap: z position in m from the ASTA mocap frame.
qx_mocap: quaternion i component from the ASTA mocap frame.
qy_mocap: quaternion j component from the ASTA mocap frame.
qz_mocap: quaternion k component from the ASTA mocap frame.
qw_mocap: quaternion scalar component from the ASTA mocap frame.
ax: x dir body-fixed acceleration in m/s/s measured by IMU.
ay: y dir body-fixed acceleration in m/s/s measured by IMU.
az: z dir body-fixed acceleration in m/s/s measured by IMU.
wx: angular velocity in rad/s around body-fixed x axis measured by IMU.
wy: angular velocity in rad/s around body-fixed y axis measured by IMU.
wz: angular velocity in rad/s around body-fixed z axis measured by IMU.
ax_c: x dir gravity compensated acceleration in m/s/s measured by IMU.
ay_c: y dir gravity compensated acceleration in m/s/s measured by IMU.
az_c: z dir gravity compensated acceleration in m/s/s measured by IMU.
qx: quaternion i component from the NED frame to body fixed frame measured by IMU.
qy: quaternion j component from the NED frame to body fixed frame measured by IMU.
qz: quaternion k component from the NED frame to body fixed frame measured by IMU.
qw: quaternion scalar component from the NED frame to body fixed frame measured by IMU.
pwm0: Motor pulse width modulation for motor0 in microseconds.
pwm1: Motor pulse width modulation for motor1 in microseconds.
pwm2: Motor pulse width modulation for motor2 in microseconds.
pwm3: Motor pulse width modulation for motor3 in microseconds.
pwm4: Motor pulse width modulation for motor4 in microseconds.
pwm5: Motor pulse width modulation for motor5 in microseconds.
N0: Motor thrust in N for motor0.
N1: Motor thrust in N for motor1.
N2: Motor thrust in N for motor2.
N3: Motor thrust in N for motor3.
N4: Motor thrust in N for motor4.
N5: Motor thrust in N for motor5.
Fx: Body fixed surge force (N).
Fy: Body fixed sway force (N).
Fz: Body fixed heart force (N).
Mx: Body fixed roll moment (Nm).
My: Body fixed pitch moment (Nm).
Mz: Body fixed yaw moment (Nm).
posix,x_mocap,y_mocap,z_mocap,qx_mocap,qy_mocap,qz_mocap,qw_mocap,ax,ay,az,wx,wy,wz,ax_c,ay_c,az_c,qx,qy,qz,qw,pwm0,pwm1,pwm2,pwm3,pwm4,pwm5,N0,N1,N2,N3,N4,N5,Fx,Fy,Fz,Mx,My,Mz
1645467599.917194,3.236967957586841,-1.2841251495514028,-0.01580712625034505,-0.007843416303453025,0.00981245211394391,-0.02393391768332796,0.9996346153412906,-0.48441714252643103,0.5467599468419624,9.824784460631609,0.014248810817037256,-0.0218058481166235,-0.11755439420875827,-0.41101154311271954,0.40306674012771687,0.01946379862093308,-0.0006245839250600488,-0.008204113027976594,-0.8533561870233733,0.5212633887904218,1528.0,1452.0,1522.0,1500.6956523466602,1446.0,1493.65217382667,1.4827889338048408,-2.19692006922196,1.1723296278469206,0.12141561277097039,-2.495259656174312,-0.21417545994346746,-0.7141311354171194,0.21417545994346746,-1.201514415556421,-0.08337440624362746,-0.6630758569386356,0.41245776235090875
1645467600.0171938,3.2380154805378702,-1.2841946754109843,-0.015717813110409522,-0.0077379876667712484,0.009772934327642204,-0.024596729260155464,0.9996197348047903,-0.4567891302647134,0.5812949621691095,9.817877457566178,0.009139163853620007,-0.017662151458636942,-0.11777034263189244,-0.38706202852899513,0.4265870531038339,0.0126974932874714,-0.001026096557218271,-0.008591910710443993,-0.8564531243086877,0.5161522760369139,1528.0,1452.0,1522.1533336810212,1502.1533336810212,1446.1533336810212,1493.0,1.4827889338048408,-2.19692006922196,1.1801816835216061,0.19135513336128845,-2.4875723643470122,-0.24507530573464464,-0.7141311354171194,0.24507530573464464,-1.1160355474641175,-0.07082687476487372,-0.6753441067152337,0.4109127700613499
1645467600.1171937,3.2390630034888996,-1.2842642012705658,-0.015628499970473993,-0.0076325555308362665,0.009733412121848866,-0.025259529713912304,0.9996044022227829,-0.46432652978925304,0.5685680553161216,9.809846335105373,0.018009724539980773,-0.013953512789905202,-0.1176476365377557,-0.3912464784645069,0.4041111222248355,0.0048495380547102784,-0.0010800114664758248,-0.009112094364528181,-0.8595942606266357,0.5108948134491794,1528.0,1452.0,1522.8589660550165,1502.8589660550165,1446.8589660550165,1493.0,1.4827889338048408,-2.19692006922196,1.2163163712795373,0.22530625828022416,-2.452195909900934,-0.24507530573464464,-0.7141311354171194,0.24507530573464464,-1.0105732803411722,-0.0710779844913582,-0.6814182444056216,0.4109127700613499
1645467600.2171936,3.2610069856257375,-1.285515968937545,-0.014279025001461856,-0.006868645983592243,0.009901728756644223,-0.03741008886242692,0.9992273328533839,-0.45869590670088417,0.5589790500000011,9.842719879897347,0.023964043616330262,-0.013936900320300726,-0.11668469340332804,-0.3765831310174584,0.3847676144038254,0.03796404571474481,-0.0008795234006539586,-0.009780088211050442,-0.8626398604330284,0.5057232914403458,1528.0,1452.0,1523.8056283727988,1504.6112567455973,1446.1943716272012,1492.1943716272012,1.4827889338048408,-2.19692006922196,1.264960822388711,0.3098793265423021,-2.485514951610428,-0.2832004292775743,-0.7141311354171194,0.2832004292775743,-0.9106748026794147,-0.06027429689876154,-0.7105621425947521,0.40900651388420345
1645467600.3171935,3.2635400398319248,-1.2856727838823883,-0.01412989398891594,-0.007182933584993352,0.009293515983808183,-0.03922140045920473,0.9991615073509342,-0.4411169847458671,0.5639735076270677,9.840517611864668,0.020039841524358663,-0.0182794037939201,-0.11472645771361129,-0.3545773151997511,0.3764427866565556,0.03604713461908278,-0.0009656751808540436,-0.010487309318699655,-0.8656178280297219,0.5005945061742145,1528.0,1452.0,1522.6535292736971,1507.019706089454,1446.0,1492.0,1.4827889338048408,-2.19692006922196,1.2058638557111145,0.42675251207568027,-2.495259656174312,-0.2923987675567332,-0.7141311354171194,0.2923987675567332,-0.8626432883875172,-0.03842802019564663,-0.7223783041931937,0.4085465969702455
1645467600.4171934,3.287994906561255,-1.2866007889141386,-0.012209358617672056,-0.005638498140971064,0.009131048050089251,-0.05146885785552742,0.9986169375547708,-0.4348591315825518,0.5721522315825529,9.81645665,0.016996134050144836,-0.01922189202467303,-0.1153122590496358,-0.34567274526308517,0.37046455867877953,0.012289701368579521,-0.0011427218114628593,-0.01118614459245795,-0.8686193629299139,0.4953523661993034,1528.0,1452.0,1522.5111565645234,1508.5111565645234,1446.0,1491.4888434354766,1.4827889338048408,-2.19692006922196,1.198505415034639,0.4993302686391031,-2.495259656174312,-0.31656227240372603,-0.7141311354171194,0.31656227240372603,-0.79742397250057,-0.02500674416483456,-0.7337916844734095,0.40733842172789586
1645467600.5171933,3.302407419780211,-1.2881887094457187,-0.011346529168420228,-0.005573609069490948,0.009373452769950353,-0.051713498647130325,0.9986024170423299,-0.43833109109635565,0.5978853828736893,9.814972570548177,0.017095574742490717,-0.014559120559944,-0.10757755926992146,-0.34500659905158926,0.38433672116224926,0.011093764488563883,-0.0011910827840434302,-0.011823755944949797,-0.8714885547520516,0.49027184199516943,1535.944645079475,1459.944645079475,1522.309161297437,1509.3454193512816,1446.3454193512816,1491.0,1.9237101668006842,-1.8156677621088697,1.1882312912930293,0.5401162844757988,-2.477942264858754,-0.33967098613720736,0.10804240469181459,0.33967098613720736,-0.7495946890899261,-0.015090803209970211,-0.7361007221098269,0.4130449125177384
1645467600.6171932,3.312735409441826,-1.2902733966630893,-0.010818539123310116,-0.005139647692323374,0.009166178146661116,-0.04887598778198396,0.9987495697211177,-0.4244303676743038,0.6882400851170262,9.808022208837151,0.004652059534928371,-0.014327707628196004,-0.05400882431222,-0.33561749617340375,0.4644393152279459,0.004330065322011118,-0.0015919969666306425,-0.01217403445832604,-0.8737280149062683,0.48625982190452227,1551.7397592655884,1475.7397592655884,1521.1479518531178,1510.0,1447.0,1491.0,2.8035659156201937,-1.0583469132056107,1.12886941869998,0.5721705081232358,-2.4451252579383436,-0.33967098613720736,1.745219002414583,0.33967098613720736,-0.744085331115128,-0.004577952142314301,-0.7255789073332728,0.4271364260081072
1645467600.7171931,3.3227218895832062,-1.2928829915721654,-0.010372364028469307,-0.004780663409316391,0.008291097324842686,-0.04408233056222272,0.9989820574438362,-0.42168595,0.7060788000000012,9.800022228060978,0.003695979405187433,-0.004340575717513201,0.010357507107256511,-0.33296269360698244,0.4781535136644588,-0.0035771132391805276,-0.0016874208105014945,-0.012356642541035561,-0.8741672454331982,0.48546482159663834,1555.305631362467,1479.305631362467,1521.8611262724935,1510.0,1447.0,1491.0,3.01708654902511,-0.8904283272142031,1.165246129966506,0.5721705081232358,-2.4451252579383436,-0.33967098613720736,2.126658221810907,0.33967098613720736,-0.7077086198486017,-0.008761273937964801,-0.7319448318049149,0.4323806614606606
1645467600.817193,3.323637996901085,-1.2931703016896436,-0.01025305990407623,-0.0049225958207088005,0.00826552855236637,-0.04354404033570571,0.9990051879942259,-0.42168595,0.6960291837689048,9.832017006808838,0.002075476746977516,-0.0008944248711281621,0.06392407145788409,-0.33066710416502293,0.46509079465952985,0.028509474103202974,-0.0016843660178791164,-0.01254462648252956,-0.873218367421,0.4871647340029193,1556.6784292457567,1480.6784292457567,1521.3215707542433,1511.3568584915135,1447.0,1491.0,3.1000157297247593,-0.8258153157326129,1.1377251550599368,0.6389075848734876,-2.4451252579383436,-0.33967098613720736,2.2742004139921463,0.33967098613720736,-0.6684925180049192,0.0020784020025696095,-0.7388076496275593,0.43448702092073743
1645467600.917193,3.3245541042189632,-1.2934576118071217,-0.010133755779683154,-0.005064526700731064,0.008239957208567092,-0.043005736563074846,0.9990280077641298,-0.42168595,0.6728934722042759,9.84173885135748,0.0006975293724148187,0.0006001813237519827,0.09973251769823063,-0.3271824294339459,0.4391543362499816,0.03833063932903534,-0.0016496011220859977,-0.012749620581457965,-0.8712705901233131,0.4906345735650319,1556.4845915662029,1480.4845915662029,1521.5154084337971,1512.0,1446.4845915662029,1491.0,3.088201076946255,-0.8349338846467356,1.1476121856518076,0.6705404961030581,-2.470964949612509,-0.33967098613720736,2.253267192299519,0.33967098613720736,-0.6528122678576435,0.004579178275905101,-0.7505955854892905,0.43417697127633353
1645467601.0171928,3.3465347579543048,-1.2999418050507152,-0.009434458018842788,-0.004430569269857568,0.008044132740873738,-0.029110098329043425,0.9995340235127895,-0.42768035737796656,0.6547319092224595,9.807333562911442,0.0026271882307449287,0.0056449374038571795,0.11990954731397645,-0.3276049854042615,0.41905372850381134,0.004028404694138055,-0.0015194935720446111,-0.012967852004327084,-0.8686559067951278,0.4952438202982574,1555.6522579469752,1479.6522579469752,1522.6954841060494,1512.3477420530248,1446.0,1490.6522579469752,3.0375956689635943,-0.8740920221284741,1.208016663496057,0.6877227585525952,-2.495259656174312,-0.3560934659072154,2.16350364683512,0.3560934659072154,-0.5995202341256599,0.0024825574652646057,-0.7684248386890187,0.4320394111802271
1645467601.1171927,3.3630175126586366,-1.3036642997838461,-0.008548597567705846,-0.004523359331276275,0.007174706276437598,-0.01588660449901511,0.9998378261536712,-0.45541230997707655,0.6893968499713471,9.855864479959884,0.004128668102968902,0.004911079894378446,0.13119313683458267,-0.344126597758666,0.4525490294903937,0.052708244622580176,-0.0011312184671361195,-0.013296311096536425,-0.8657030354449882,0.5003800384481153,1554.8687977669192,1478.8687977669192,1523.7375955338387,1513.2624044661613,1445.8687977669192,1490.0,2.990174612521004,-0.9109570078528487,1.2614900173087449,0.7329796716313727,-2.501860416896884,-0.3868970251714927,2.0792176046681554,0.3868970251714927,-0.5073907279567663,0.006928289652113411,-0.7868577685214753,0.42928528508441843
1645467601.2171926,3.3704512470827055,-1.3051337566288126,-0.008347610190735594,-0.00497612356288735,0.0072451355139399876,-0.009834551932826674,0.9999130101133559,-0.43827943224408755,0.679297311683067,9.837198502805109,-0.0029446930316620098,0.002172870663017335,0.14428311526985851,-0.32657261441020746,0.43723504382036826,0.03417391453412212,-0.0013362914855801094,-0.01352717814227112,-0.8623386854086876,0.5061494062272418,1554.2577454159782,1478.2577454159782,1522.5154908319566,1514.4845091680434,1445.2577454159782,1490.0,2.9533716180950242,-0.939716824117555,1.198780756689152,0.7936564792960997,-2.5326023506492246,-0.3868970251714927,2.0136547939774694,0.3868970251714927,-0.540165114663973,0.021117687504810204,-0.7918819276610334,0.42836031959587195
1645467601.3171926,3.381981154795445,-1.3075195261034636,-0.008018948106117965,-0.004920842675127401,0.00695619003336903,7.108454917137443e-05,0.9999636951782667,-0.4055061179033431,0.6708971580241655,9.804321775927507,-0.00730027157267505,0.004836913445015441,0.15587008187533483,-0.29397676984145404,0.42635973269481053,0.0013557434115163362,-0.0015046610304200396,-0.013622245548594843,-0.8586950393708974,0.5123036206989076,1553.3992707383775,1477.3992707383775,1522.0,1515.0,1445.0,1490.0,2.9018795876746912,-0.9801334900472838,1.1723296278469206,0.819250307726179,-2.545569476118544,-0.3868970251714927,1.9217460976274077,0.3868970251714927,-0.5539895405454445,0.027102857591125948,-0.7940011470460376,0.4270866526794525
1645467601.4171925,3.3909850657956997,-1.3093459326591865,-0.007882909064184148,-0.004368237461502008,0.006807712809391057,0.007785355031594418,0.9999369789115797,-0.3985684207135063,0.6766588500000013,9.7870367,-0.004265673403593287,0.01015807434947553,0.16023149302499587,-0.2830696410386169,0.43586778794174813,-0.01597558796709573,-0.0013328582544873929,-0.013552724208844855,-0.8548970634674176,0.5186188947870862,1551.767948513047,1475.767948513047,1522.6160257434765,1515.0,1445.0,1490.0,2.804849030963251,-1.0569932606570387,1.2038756548033227,0.819250307726179,-2.545569476118544,-0.3868970251714927,1.7478557703062125,0.3868970251714927,-0.5224435135890424,0.02347506449113971,-0.799521701763408,0.4247670122777587
1645467601.5171924,3.4005686063873704,-1.3111586044282173,-0.007527590389043333,-0.004735340479860612,0.007336109886969689,0.016138129713366253,0.9998316452341467,-0.4283305880047435,0.679981169002373,9.800325976009487,-0.0026799971738845317,0.007733870095690665,0.15980414412280827,-0.30836493114595603,0.4425845926466404,-0.002716030236186665,-0.001147369987746457,-0.01351453956006258,-0.8510830819518878,0.5248558167514835,1550.4854051148297,1474.4854051148297,1523.0,1515.5145948851703,1445.0,1490.0,2.7289920554237135,-1.1174578941500932,1.2235385704771033,0.8449275353829536,-2.545569476118544,-0.3868970251714927,1.61153416127362,0.3868970251714927,-0.47710337025848715,0.024166710369184007,-0.8074562268462552,0.4229968929424131
1645467601.6171923,3.4013419824193836,-1.3112374428753164,-0.007454013172299017,-0.004585194767797377,0.007041226288943148,0.016839462897399956,0.9998228991229479,-0.437938307534723,0.6881459712326398,9.836346127395831,-0.003105604180170819,0.007424813980762235,0.16084388749738343,-0.31412136443125344,0.45206796272018174,0.03332078604532461,-0.0010485670142108255,-0.013553081294752665,-0.8470500723713705,0.531339241342375,1549.6540774341208,1473.6540774341208,1523.3459225658792,1516.0,1444.3081548682414,1489.6540774341208,2.6801945128062714,-1.1566883807032589,1.241324552388321,0.8691482534632087,-2.580564582783163,-0.40321935441690787,1.5235061321030128,0.40321935441690787,-0.47009177693163345,0.027763112646570966,-0.8209315430110712,0.4210805650327506
1645467601.7171922,3.402115358451397,-1.3113162813224155,-0.007380435955554701,-0.004435046297992588,0.006746338456007664,0.017540785953426258,0.9998135516734646,-0.4213604538238044,0.6958652797797568,9.884452207647609,0.0007188703171589184,0.012731810582730652,0.15881395160301565,-0.28937414798306405,0.4621298741512162,0.0814765597075266,-0.0007371006084652374,-0.013667347965920236,-0.8429402117468442,0.5378331151039856,1548.8258293886113,1472.8258293886113,1523.4774881658338,1516.1741706113887,1443.1741706113887,1489.1741706113887,2.631798126259433,-1.195800347843311,1.2481965092544811,0.8778690261742639,-2.6379080075117796,-0.42586372035424536,1.4359977784161218,0.42586372035424536,-0.5118424720830347,0.03193849050776795,-0.8336953700145917,0.4188806385041033
1645467601.817192,3.4196469076174867,-1.313499221456929,-0.006839428354032248,-0.0039517120776327045,0.006493742109655037,0.030631500858154515,0.9995018391380007,-0.39354405993999786,0.6610947874249986,9.828819419879995,-0.001241047717623977,0.00576571261405363,0.1489128804491539,-0.260683704445499,0.42598114864902054,0.025888590241297686,-0.0008354763334033271,-0.013744978955923678,-0.8390872796139704,0.5438225029573751,1548.008873630402,1472.008873630402,1521.0266208912058,1517.0177472608038,1444.0,1489.991126369598,2.5842755539061892,-1.2344077265325428,1.1226861466932925,0.920111917220723,-2.596059387342393,-0.3873157267287446,1.3498678273736464,0.3873157267287446,-0.5532613234283777,0.04448421578818481,-0.8118000539698715,0.419782790914017
1645467601.917192,3.42155461357002,-1.3137116201548928,-0.0066293502300781215,-0.004311208406342591,0.006607811455634316,0.031815375160929985,0.9994626217188981,-0.3725277325234982,0.6671021349530049,9.81161580873825,0.00016274243214326432,0.007001434098226327,0.14058505020008513,-0.2334189258161267,0.4337723222541303,0.008730982405896846,-0.0006140846148261817,-0.013839302690495022,-0.8353168422010226,0.5495942773869087,1548.7157809047565,1472.7157809047565,1523.1473427142691,1518.4315618095127,1444.0,1489.2842190952435,2.625396571482681,-1.2010009764546756,1.2312895654339076,0.9912816234353606,-2.596059387342393,-0.42067109124121543,1.4243955950280054,0.42067109124121543,-0.373488198473125,0.04601652763737981,-0.8432603508370407,0.41900216345073527
1645467602.017192,3.4380777942894905,-1.3139933238313244,-0.00571693103518634,-0.004142155686648933,0.006224239752846264,0.04347069542414237,0.9990267263817861,-0.37638330713819673,0.6932341285690996,9.840146849991843,-0.00038096988861858246,0.006146531486271073,0.13351470476561586,-0.23148112612585747,0.46097679489086435,0.03731861700884607,-0.00042861253641442095,-0.013952090524020373,-0.8316987948367338,0.5550515923123072,1549.0,1473.0,1522.9870653879475,1520.0129346120525,1444.0,1489.0,2.641929685280047,-1.187569460573286,1.2229784311499916,1.071265451046587,-2.596059387342393,-0.43408194704534253,1.454360224706761,0.43408194704534253,-0.3018155051458145,0.05851734802104342,-0.85580307216932,0.4186883044208662
1645467602.1171918,3.4410072338797395,-1.3140447729213103,-0.005663358705129329,-0.00430132795271931,0.005714463574506756,0.045341959618148825,0.9989459195481429,-0.40556059487333923,0.7043348275633317,9.871151420506642,-0.005111999807919541,-0.0006841936189431407,0.12903920514527167,-0.26023014001153905,0.4699732628789107,0.06837950482620994,-0.0005575211747498753,-0.014050552293010549,-0.8282152087422194,0.560233736183821,1549.3427210375553,1473.3427210375553,1522.0,1521.0,1443.6572789624447,1488.6572789624447,2.661979545904416,-1.1713885083162892,1.1723296278469206,1.1213228751112183,-2.6134266580190055,-0.45024085511736267,1.4905910375881268,0.45024085511736267,-0.3197741550608664,0.07292637308093271,-0.8587388531710002,0.418325283479513
1645467602.2171917,3.4662714458852477,-1.3157201109678796,-0.004433924197955644,-0.003455470602391666,0.005723880161041561,0.06135827752295049,0.9980934118098539,-0.42140575169881195,0.6963071747876498,9.806579950424702,-0.0034872773472524486,0.009548432490149382,0.1328906922738048,-0.27438416761181006,0.4627911299258861,0.003813135251245514,-0.0005484501968461006,-0.014059972445525606,-0.8247525144676167,0.5653187651728505,1549.8552991760216,1473.8552991760216,1522.2894016479565,1521.1447008239784,1443.1447008239784,1488.0,2.6919663839131185,-1.1471880610788971,1.1871795530108658,1.128703594260533,-2.639401378850724,-0.48123081245284993,1.5447783228342213,0.48123081245284993,-0.3235182315793253,0.07749065692296046,-0.8671747920713714,0.4174412205514393
1645467602.3171916,3.479087500718828,-1.316033264688356,-0.003915341376561254,-0.0032347274371269915,0.005167603470051678,0.06913343326672723,0.9975887934502566,-0.37266100948923053,0.7024002675638474,9.794393764872307,0.0037080834362713164,0.009902492694331693,0.13148669804199525,-0.2122321308662644,0.4740210631817013,-0.008277532415460519,6.828686234590348e-05,-0.014234074345291694,-0.8209761538879475,0.5707850218880924,1549.1304643864403,1473.1304643864403,1523.7390712271194,1521.8695356135597,1443.8695356135597,1488.0,2.649562110716286,-1.1814098211671764,1.2615657388360404,1.165675063146945,-2.6026706252434244,-0.48123081245284993,1.4681522895491095,0.48123081245284993,-0.17542982326043885,0.07318796447500275,-0.8802344997646216,0.4165002315439557
